unit,category,use,translation,item,subcategory,value,date,source,jason_notes
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1665,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1666,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1667,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1668,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1669,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1670,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1671,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1672,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1673,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1674,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1675,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1676,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1677,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1678,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1679,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1680,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1681,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1682,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1683,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1684,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1685,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1686,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1687,,
StÙck (Piece),Meat,preserved (brined/pickled),brined/pickled goose,P_kel G_n¤e,preserved,null,1688,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1640,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1641,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1642,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1643,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1644,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",0.62,1645,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1646,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1647,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1648,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1649,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1650,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1651,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1652,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1653,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1654,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1655,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1656,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1657,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1658,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1659,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1660,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1661,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1662,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1663,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1664,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1665,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1666,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1667,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1668,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1669,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1670,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1671,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1672,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1673,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1674,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1675,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1676,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1677,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1678,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1679,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1680,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1681,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1682,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1683,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1684,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1685,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1686,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1687,,
Thonne,Meat,preserved (brined/pickled),pickled wild cow,P_kel Auer Wildpret,"beef, wild",null,1688,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1640,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",28.87,1641,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1642,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1643,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1644,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",1,1645,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",,1646,,69.4 tons
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1647,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1648,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1649,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1650,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1651,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1652,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1653,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1654,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1655,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1656,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1657,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1658,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1659,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1660,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1661,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1662,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",28,1663,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1664,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1665,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1666,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1667,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1668,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1669,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1670,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1671,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1672,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1673,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1674,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1675,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1676,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1677,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1678,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1679,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1680,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1681,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1682,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1683,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1684,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1685,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1686,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1687,,
Thonne,Meat,preserved (brined/pickled),Moose and pickeled game (probably also moose),Elend und p_kel wildpret,"venison, wild",null,1688,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1640,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",17.25,1641,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1642,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1643,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",6.25,1644,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",8,1645,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",11,1646,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1647,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1648,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1649,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1650,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1651,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1652,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1653,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1654,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1655,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1656,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1657,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1658,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",0,1659,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1660,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1661,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1662,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1663,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1664,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1665,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1666,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1667,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1668,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1669,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1670,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1671,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1672,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1673,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1674,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1675,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1676,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1677,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1678,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1679,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1680,,
Thonne,Meat,preserved (brined/pickled),Pickled deer,Hirschen p_kel wildpret,"venison, wild",null,1681,,
