unit,category,use,translation,item,subcategory,value,year,source,jason_notes
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1669.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1672.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1673.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1674.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1675.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1676.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1677.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1678.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1680.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1681.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1682.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1683.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1684.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1685.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1686.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1687.0,,
Pfund (lb),Nuts,,chestnuts,Castanien,,null,1688.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1640.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1641.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1642.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1643.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1644.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1645.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1646.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1647.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1648.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1649.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1650.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1651.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1652.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1653.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1654.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1655.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1657.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1658.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1660.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1661.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1662.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1665.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1666.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1667.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1669.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1670.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1671.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1672.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1673.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1674.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1675.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1676.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1677.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1678.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1679.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1680.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1681.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1682.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1683.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1684.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1685.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1686.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1687.0,,
Pfund (lb),Nuts,,pistachios,Pistatien,,null,1688.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1640.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1642.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1643.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1647.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1649.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1650.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1651.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1652.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1653.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1654.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1655.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1658.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1660.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1661.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1662.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1665.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1666.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1667.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1669.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1675.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1676.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1677.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1678.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1680.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1681.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1682.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1683.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1684.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1685.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1686.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1687.0,,
Pfund (lb),nuts,,almonds,Mandeln,,null,1688.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1640.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1642.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1643.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1647.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1648.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1649.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1650.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1651.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1652.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1653.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1654.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1655.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1658.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1660.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1661.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1662.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1663.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1665.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1666.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1667.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1669.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1670.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1671.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1672.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1673.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1674.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1675.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1676.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1677.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1678.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1680.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1681.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1682.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1683.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1684.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1685.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1686.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1687.0,,
Stof (Fluids),Olives,,olives,Oliven,,null,1688.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1640.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1642.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1643.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1647.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1648.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1649.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1650.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1651.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1652.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1653.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1654.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1655.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1656.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1657.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1658.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1660.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1661.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1662.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1665.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1666.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1667.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1669.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1670.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1671.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1672.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1673.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1674.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1675.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1676.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1677.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1678.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1680.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1682.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1683.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1684.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1685.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1686.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1687.0,,
Stof (Solids),Grain,,peas,Erbßen,,null,1688.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1640.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1642.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1643.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1647.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1648.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1649.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1650.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1651.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1652.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1653.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1654.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1655.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1657.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1658.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1660.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1661.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1662.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1665.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1666.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1667.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1669.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1671.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1672.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1673.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1674.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1675.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1676.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1677.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1678.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1680.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1681.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1682.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1683.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1684.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1685.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1686.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1687.0,,
Pfund (lb),Fruit,,Plums,Pflaumen,,null,1688.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1640.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1642.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1643.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1647.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1648.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1649.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1650.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1651.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1652.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1653.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1654.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1655.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1656.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1657.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1658.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1660.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1661.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1662.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1664.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1665.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1666.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1667.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1669.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1672.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1673.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1674.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1675.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1676.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1677.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1678.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1679.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1680.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1681.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1682.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1683.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1684.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1685.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1686.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1687.0,,
Stück (Piece),Fruit,,Pomagranates,Pomeranzen,,null,1688.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1640.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1642.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1643.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1647.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1649.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1650.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1651.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1652.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1653.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1654.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1655.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1656.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1657.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1658.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1659.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1660.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1661.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1666.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1667.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1669.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1680.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1686.0,,
Stück (Piece),Meat,,pig,Schweine,Pork,null,1688.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1640.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1642.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1643.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1647.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1648.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1649.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1650.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1651.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1652.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1653.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1654.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1655.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1656.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1657.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1658.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1660.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1661.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1665.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1666.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1667.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1669.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1672.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1673.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1674.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1675.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1676.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1677.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1678.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1680.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1681.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1682.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1683.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1684.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1685.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1686.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1687.0,,
Stück (Piece),Meat,,suckling pig,Spanferkel,Pork,null,1688.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1640.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1642.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1643.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1647.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1648.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1649.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1650.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1651.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1652.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1653.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1654.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1655.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1656.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1657.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1658.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1660.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1661.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1662.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1665.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1666.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1667.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1669.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1672.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1673.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1674.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1675.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1676.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1677.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1678.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1680.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1681.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1682.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1683.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1684.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1685.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1686.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1687.0,,
Stück (Piece),Meat,,rabbits,Haasen,wild,null,1688.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1640.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1642.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1643.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1647.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1648.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1649.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1650.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1651.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1652.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1653.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1654.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1655.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1656.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1657.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1658.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1660.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1661.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1662.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1665.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1666.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1667.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1669.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1674.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1675.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1676.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1677.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1678.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1680.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1681.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1682.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1683.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1684.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1685.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1686.0,,
Stof (Fluids),Salt,,,Kleinsalz,,null,1688.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1640.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1642.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1643.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1647.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1648.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1649.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1650.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1651.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1652.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1653.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1654.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1655.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1656.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1657.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1658.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1660.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1661.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1662.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1665.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1666.0,,
Stof (Fluids),Salt,,,Grobsalz,,null,1667.0,,
